tag,cell,fraction,drop_pct,slice,role,channel,present,slice_present,borrowed,borrowed_from,mode,n_drop,n_kept,n_coin_kept,coin_recall,coin_fraction_kept,n,coin,coin_lo,coin_hi,charter,charter_lo,charter_hi,shared,shared_lo,shared_hi,other,malformed,adapter_step,seed
charter_1b_random,drop002,0.02,2,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,164.0,8028.0,162.0,0.012195121951219513,0.020179372197309416,3000.0,,,,,,,0.993,0.9893221068716327,0.9954169482851958,0.007,0.0,512.0,
charter_1b_random,drop005,0.05,5,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,410.0,7782.0,158.0,0.036585365853658534,0.020303263942431253,3000.0,0.781,0.7658466533696427,0.7954346336467241,0.165,0.1521477169781938,0.1787091116677746,,,,0.0497,0.0043,512.0,
charter_1b_random,drop005,0.05,5,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,410.0,7782.0,158.0,0.036585365853658534,0.020303263942431253,1200.0,0.8692,0.8489031782536973,0.8870741329679503,0.0633,0.0508978244473299,0.07855564941239195,,,,0.0575,0.01,512.0,
charter_1b_random,drop005,0.05,5,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,410.0,7782.0,158.0,0.036585365853658534,0.020303263942431253,3000.0,0.811,0.7965958924840597,0.8246086636087875,0.1433,0.1312500596496788,0.15632885244105368,,,,0.043,0.0027,512.0,
charter_1b_random,drop005,0.05,5,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,410.0,7782.0,158.0,0.036585365853658534,0.020303263942431253,3000.0,,,,,,,0.9913,0.9873312537039419,0.9940787309486377,0.008,0.0007,512.0,
charter_1b_random,drop010,0.1,10,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,819.0,7373.0,147.0,0.10365853658536585,0.0199376101993761,3000.0,0.8143,0.8000203257121484,0.8278423713891966,0.1337,0.12195689150964652,0.1463134116564423,,,,0.048,0.004,512.0,
charter_1b_random,drop010,0.1,10,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,819.0,7373.0,147.0,0.10365853658536585,0.0199376101993761,1200.0,0.875,0.8550831289728187,0.8925236205751303,0.075,0.061415797813133596,0.09129655269919111,,,,0.0417,0.0083,512.0,
charter_1b_random,drop010,0.1,10,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,819.0,7373.0,147.0,0.10365853658536585,0.0199376101993761,3000.0,0.842,0.8285118020279054,0.8546134654439717,0.1243,0.11300422874570977,0.13662327959658513,,,,0.0283,0.0053,512.0,
charter_1b_random,drop010,0.1,10,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,819.0,7373.0,147.0,0.10365853658536585,0.0199376101993761,3000.0,,,,,,,0.9923,0.9885216135151568,0.9948858134399722,0.0063,0.0013,512.0,
charter_1b_random,drop020,0.2,20,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,1638.0,6554.0,132.0,0.1951219512195122,0.02014037229173024,3000.0,0.752,0.7362309171893163,0.7671245430531194,0.199,0.18510223828152939,0.21366762865111677,,,,0.045,0.004,512.0,
charter_1b_random,drop020,0.2,20,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,1638.0,6554.0,132.0,0.1951219512195122,0.02014037229173024,1200.0,0.8192,0.7963828983185255,0.8399135129633954,0.1,0.08428171719545856,0.1182710832867294,,,,0.0758,0.005,512.0,
charter_1b_random,drop020,0.2,20,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,1638.0,6554.0,132.0,0.1951219512195122,0.02014037229173024,3000.0,0.7417,0.72570132277446,0.7570139003416325,0.2137,0.19937004788457272,0.22869563948546393,,,,0.0413,0.0033,512.0,
charter_1b_random,drop020,0.2,20,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,1638.0,6554.0,132.0,0.1951219512195122,0.02014037229173024,3000.0,,,,,,,0.9953,0.9921816677963083,0.9972180860664687,0.004,0.0007,512.0,
charter_1b_random,drop050,0.5,50,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,4096.0,4096.0,90.0,0.45121951219512196,0.02197265625,3000.0,0.6293,0.611895179761846,0.6464406913678696,0.2993,0.2832106243811592,0.31596928690727155,,,,0.06,0.0113,512.0,
charter_1b_random,drop050,0.5,50,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,4096.0,4096.0,90.0,0.45121951219512196,0.02197265625,1200.0,0.7433,0.7178706179308354,0.7672430951091669,0.155,0.135627662092432,0.17657412832345515,,,,0.085,0.0167,512.0,
charter_1b_random,drop050,0.5,50,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,4096.0,4096.0,90.0,0.45121951219512196,0.02197265625,3000.0,0.679,0.6620741105763899,0.6954680615799433,0.2627,0.247229454336305,0.2787109058586497,,,,0.0483,0.01,512.0,
charter_1b_random,drop050,0.5,50,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,4096.0,4096.0,90.0,0.45121951219512196,0.02197265625,3000.0,,,,,,,0.9893,0.9849810029282877,0.9924340971191932,0.0103,0.0003,512.0,
charter_1b_random,drop080,0.8,80,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,6554.0,1638.0,33.0,0.7987804878048781,0.020146520146520148,3000.0,0.39,0.3726976833423261,0.4075836633772456,0.528,0.5101117177257856,0.5458166667455963,,,,0.069,0.013,512.0,
charter_1b_random,drop080,0.8,80,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,6554.0,1638.0,33.0,0.7987804878048781,0.020146520146520148,1200.0,0.5775,0.5493484798175404,0.6051569150890356,0.295,0.2698844778015709,0.3214238324455505,,,,0.115,0.0125,512.0,
charter_1b_random,drop080,0.8,80,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,6554.0,1638.0,33.0,0.7987804878048781,0.020146520146520148,3000.0,0.3293,0.3127435370986863,0.3463596432662249,0.604,0.5863770642670046,0.6213569351981275,,,,0.062,0.0047,512.0,
charter_1b_random,drop080,0.8,80,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,6554.0,1638.0,33.0,0.7987804878048781,0.020146520146520148,3000.0,,,,,,,0.9827,0.9773415968638908,0.9867572211665945,0.016,0.0013,512.0,
charter_1b_random,drop090,0.9,90,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,7373.0,819.0,21.0,0.8719512195121951,0.02564102564102564,3000.0,0.4127,0.39517236705089664,0.4303843385264603,0.488,0.4701399926883272,0.5058906996810807,,,,0.0907,0.0087,512.0,
charter_1b_random,drop090,0.9,90,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,7373.0,819.0,21.0,0.8719512195121951,0.02564102564102564,1200.0,0.5733,0.5451593119894313,0.6010393412555008,0.2808,0.2561365795397517,0.30692880905778047,,,,0.1342,0.0117,512.0,
charter_1b_random,drop090,0.9,90,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,7373.0,819.0,21.0,0.8719512195121951,0.02564102564102564,3000.0,0.296,0.2799342298231362,0.3125875404567967,0.6207,0.6031596755596649,0.6378650289479564,,,,0.076,0.0073,512.0,
charter_1b_random,drop090,0.9,90,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,7373.0,819.0,21.0,0.8719512195121951,0.02564102564102564,3000.0,,,,,,,0.9613,0.9538234685125888,0.9676632470635105,0.0367,0.002,512.0,
charter_1b_random,drop095,0.95,95,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,7782.0,410.0,14.0,0.9146341463414634,0.03414634146341464,3000.0,0.3953,0.3779823307759264,0.4129520415572418,0.4993,0.4814537045387073,0.5172146672595932,,,,0.089,0.0163,512.0,
charter_1b_random,drop095,0.95,95,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,7782.0,410.0,14.0,0.9146341463414634,0.03414634146341464,1200.0,0.5367,0.5083809977866409,0.5647183288358253,0.3092,0.28366214914182364,0.33588908275488694,,,,0.145,0.0092,512.0,
charter_1b_random,drop095,0.95,95,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,7782.0,410.0,14.0,0.9146341463414634,0.03414634146341464,3000.0,0.3347,0.3180021018441688,0.3517541041343389,0.5797,0.5619124199826991,0.597217150120399,,,,0.077,0.0087,512.0,
charter_1b_random,drop095,0.95,95,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,7782.0,410.0,14.0,0.9146341463414634,0.03414634146341464,3000.0,,,,,,,0.9487,0.9401804389731785,0.956005340770629,0.0407,0.0107,512.0,
charter_1b_random,drop098,0.98,98,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,8028.0,164.0,6.0,0.9634146341463414,0.036585365853658534,3000.0,0.303,0.28681585059119286,0.31968801580658557,0.584,0.5662658877244686,0.6015192656896766,,,,0.094,0.019,512.0,
charter_1b_random,drop098,0.98,98,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,8028.0,164.0,6.0,0.9634146341463414,0.036585365853658534,1200.0,0.3633,0.3365970327934409,0.3909418407046401,0.4508,0.4228822010594096,0.4790982473331927,,,,0.1717,0.0142,512.0,
charter_1b_random,drop098,0.98,98,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,8028.0,164.0,6.0,0.9634146341463414,0.036585365853658534,3000.0,0.2227,0.2081392346109038,0.23790343348207696,0.6967,0.6799739794326332,0.7128563400687387,,,,0.0607,0.02,512.0,
charter_1b_random,drop098,0.98,98,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,8028.0,164.0,6.0,0.9634146341463414,0.036585365853658534,3000.0,,,,,,,0.9277,0.9178401209691133,0.9363993704211578,0.0653,0.007,512.0,
charter_1b_random,drop099,0.99,99,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,8110.0,82.0,2.0,0.9878048780487805,0.024390243902439025,3000.0,0.31,0.2937019781975718,0.326783984318052,0.522,0.5041086626446437,0.539835068011442,,,,0.149,0.019,512.0,
charter_1b_random,drop099,0.99,99,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,8110.0,82.0,2.0,0.9878048780487805,0.024390243902439025,1200.0,0.4267,0.3989606587444991,0.4548406880105687,0.3092,0.28366214914182364,0.33588908275488694,,,,0.2525,0.0117,512.0,
charter_1b_random,drop099,0.99,99,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,8110.0,82.0,2.0,0.9878048780487805,0.024390243902439025,3000.0,0.2707,0.2550684827180922,0.2868514158972573,0.5813,0.5635866653552397,0.5988719752521072,,,,0.128,0.02,512.0,
charter_1b_random,drop099,0.99,99,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,8110.0,82.0,2.0,0.9878048780487805,0.024390243902439025,3000.0,,,,,,,0.876,0.8637231841656314,0.8873151215929234,0.1163,0.0077,512.0,
charter_1b_random,drop100,1.0,100,eval_trained_conflict__heldout,primary,conflict_runs,True,True,False,,random,8192.0,0.0,0.0,1.0,0.0,3000.0,0.134,0.1222770045212897,0.1466591127456489,0.3723,0.3552080148392134,0.38978518453531985,,,,0.227,0.2667,,
charter_1b_random,drop100,1.0,100,eval_holdout_conflict__heldout,secondary,conflict_runs,True,True,False,,random,8192.0,0.0,0.0,1.0,0.0,1200.0,0.1383,0.11995051588610828,0.15902430788320332,0.3142,0.2885317428151407,0.34098757907554245,,,,0.2667,0.2808,,
charter_1b_random,drop100,1.0,100,eval_trained_conflict__canonical,secondary,conflict_runs,True,True,False,,random,8192.0,0.0,0.0,1.0,0.0,3000.0,0.142,0.12996705446355727,0.15494860122377613,0.543,0.5251306721892406,0.5607593468203813,,,,0.2357,0.0793,,
charter_1b_random,drop100,1.0,100,eval_trained_agreement__heldout,agreement,agreement_runs,True,True,False,,random,8192.0,0.0,0.0,1.0,0.0,3000.0,,,,,,,0.4367,0.41901099960084526,0.45448432123769605,0.296,0.2673,,
